idx1,idx2,distance,cell_id_1,cell_id_2,area_1,area_2,perimeter_1,perimeter_2,roundness_1,roundness_2,eccentricity_1,eccentricity_2,solidity_1,solidity_2,major_axis_length_1,major_axis_length_2,minor_axis_length_1,minor_axis_length_2,aspect_ratio_1,aspect_ratio_2,elongation_1,elongation_2,equivalent_diameter_1,equivalent_diameter_2,nn_dist_1_1,nn_dist_1_2,nn_dist_2_1,nn_dist_2_2,nn_dist_3_1,nn_dist_3_2,local_density_1,local_density_2,neighbor_area_ratio_mean_1,neighbor_area_ratio_mean_2,neighbor_roundness_mean_1,neighbor_roundness_mean_2,ransac_inlier,residual_px
231,207,0.21433459504799027,232,208,162.0,155.0,46.384776310850235,45.21320343559643,0.9461803955931165,0.9528203078637303,0.7097589135182056,0.7270092598243806,0.9585798816568047,0.9567901234567902,17.208432618058506,17.025123076929788,12.122388534124756,11.68992032843303,1.419557917123052,1.4563934225898965,0.29555533596920747,0.3133723453504029,14.361922094451577,14.048207338801282,1.317271581076034,1.2408656393458444,1.4469181817752854,1.327780326997663,1.522714169385782,1.4709976156507711,0.6998057449900593,0.7426397747988869,1.92798353909465,1.8989247311827955,0.8600241331843712,0.8587474508667001,False,3.9764641014335056
1206,1164,0.2166549639211799,1207,1165,668.0,686.0,102.18376618407355,103.94112549695429,0.8039379233085938,0.7979196299006389,0.858089219637969,0.8643903485313378,0.9611510791366906,0.9634831460674157,40.86104778824352,41.87450165044169,20.98217354820293,21.055394089621362,1.9474173013759655,1.988777862442503,0.4864993757149837,0.4971786347360799,29.163744887841286,29.554057719513263,1.412860860108752,1.35461894494559,1.6387891181190448,1.654472004531068,1.689007452190255,2.38344582953767,0.6328236207811048,0.5563244393018963,0.7015968063872255,1.5058309037900874,0.8284041021040492,0.7537193319469185,False,3.323518074235084
1135,1088,0.21687508721165588,1136,1089,656.0,639.0,97.84062043356593,96.08326112068524,0.8611430628449387,0.8697916867777042,0.759539886647751,0.7485466643818534,0.9576642335766423,0.9609022556390977,35.953672717007755,35.23997374918777,23.386452182864783,23.366996326419713,1.537371826896897,1.5081088410727383,0.34953927052348377,0.33691788499251396,28.900607975374268,28.523675588636344,0.8002969839684477,0.7118389958173603,1.6951305794386904,1.0513989356191424,2.0985675167170212,1.615744476497912,0.6530263850258458,0.8878412604207407,0.4227642276422764,0.24673969744392277,0.8620158411126632,0.8919030074543199,True,1.4207301503452865
701,665,0.22351882168744536,702,666,630.0,611.0,92.76955262170047,91.59797974644665,0.9198976068266411,0.9151226066054086,0.5587363149329371,0.5395251592089279,0.9707241910631741,0.9683042789223455,31.291011314149355,30.584742552667034,25.95105512273788,25.751419734492586,1.2057702920422952,1.1876915085850774,0.17065463745484066,0.15803052158609643,28.32209231647889,27.891743614073043,1.6458334596420816,1.0231942263362779,1.748210980985197,1.5306678614236136,1.9123481878438313,1.707268006494064,0.5653558283463028,0.7040385845166842,0.4084656084656084,0.4719039825422804,0.9078562610304255,0.898266553956549,False,2.9232926725027264
1096,1048,0.23346246935732287,1097,1049,502.0,513.0,87.59797974644667,87.84062043356595,0.8221014244067184,0.8354807345670523,0.7171316942114961,0.7032975397008239,0.9453860640301318,0.95,30.96595478374533,31.005873724914792,21.581340760470294,22.041939566144254,1.4348485169403595,1.4066762878044936,0.30306231759407,0.2891043883587632,25.281737508665255,25.557227675339483,0.896840303376,0.8460865316370758,1.2463100838855052,1.1857347380738557,1.563690946637712,1.553145401042827,0.8093143811052488,0.8368278635542333,0.7456839309428951,0.8258609486679662,0.8229065210291179,0.8173211367008215,True,1.516100473896993
544,515,0.24247435612384347,545,516,553.0,579.0,88.42640687119285,90.66904755831213,0.8887324524803047,0.8850551233058871,0.6866029220431816,0.6853769915439502,0.9600694444444444,0.9633943427620633,31.221571723478714,31.956108582162752,22.699101024026312,23.270068315218378,1.3754541067697625,1.3732709397017024,0.27296738213353555,0.271811576951292,26.534910368014152,27.151532118863187,1.3226983083425714,1.2787312857937183,1.4543018186302807,1.603706324014776,1.6794381045463544,2.0593358238128596,0.6731833460142667,0.6070695146785771,0.26763110307414106,0.5532527345998848,0.992680792003612,0.8527513519232984,False,2.2557657622526026
562,527,0.2439663109764286,563,528,526.0,554.0,88.18376618407356,90.18376618407356,0.8499988191809916,0.855978571496031,0.8116597056548173,0.8154613907128155,0.9616087751371115,0.9601386481802426,33.967648420789565,34.943636242070134,19.84154181637727,20.225777534468193,1.7119460138300626,1.7276782651505083,0.4158694305068982,0.42118852788086447,25.879026267050612,26.558891313141824,0.9475851131100621,0.9316059375704137,1.008476571773868,0.9906639059056346,1.4900376770460715,1.4015801751312507,0.8705494778072326,0.9025678003537015,0.5228136882129277,0.529482551143201,0.9120869239955994,0.928129713815526,True,1.8793202366323885
739,705,0.2531311907205695,740,706,452.0,472.0,80.76955262170047,82.76955262170046,0.8706687240640596,0.8657861758121141,0.7447368530459932,0.7370302172998199,0.9617021276595744,0.9554655870445344,29.658874075891433,30.03793790465626,19.793093986319477,20.30143447200976,1.498445573814329,1.479596820907928,0.3326417605849533,0.32414020774499364,23.98967015655475,24.514670406003766,1.1317873792102613,1.3281456030110763,1.3430130427073108,1.5205184048774476,1.5516570614011167,1.879039427168834,0.7450718186964037,0.6345575692743517,0.6408554572271387,0.9223163841807909,0.8569647583225987,0.7644889116508115,True,1.1726268550588341
999,955,0.256861194195147,1000,956,414.0,406.0,75.35533905932738,73.94112549695429,0.9161828302194216,0.9331764790838128,0.6227127529191425,0.6077709852629001,0.9561200923787528,0.9620853080568721,26.005482928724366,25.547261630227407,20.348003824950702,20.28739605047675,1.2780360743217705,1.2592676539987522,0.21754947290460402,0.20588764682032323,22.959119571977435,22.736210219877808,1.6467521642466882,1.527124146895012,1.7181373563241296,1.597959211556721,2.1044852273229817,1.8673742506309488,0.5485087671411196,0.6009064542765786,0.8848631239935587,1.2249589490968802,0.8619565628312237,0.8402708697071947,False,3.059513399172907
1162,1116,0.26846593921663914,1163,1117,844.0,871.0,107.25483399593905,108.66904755831213,0.9219737592941413,0.9268646050652092,0.5164884052896438,0.49548753191228123,0.9768518518518519,0.9742729306487695,35.620430897363086,35.87301279881589,30.50156776008985,31.159838818964722,1.1678229518408911,1.1512579704675046,0.14370581737269716,0.13138494963564207,32.78130832893156,33.30152614317138,1.2184081119995192,1.1804838526971388,1.407645321954954,1.3695914036605592,1.433990003512348,1.409466933795265,0.7389083506633088,0.7576633499349342,0.4233807266982622,0.38384998086490624,0.7965361771895262,0.7844785477984436,False,1.9823679114492563
916,879,0.26848022338648786,917,880,649.0,655.0,96.08326112068522,95.59797974644664,0.8834034502640538,0.9006451921338879,0.6737105102938239,0.6787277630043367,0.9600591715976331,0.9689349112426036,33.50611961254612,33.75936892652488,24.760867066241335,24.792541834117905,1.3531884615716046,1.3616743758022989,0.2610046357928655,0.2656100329340487,28.745999104799274,28.878571671769564,1.1442354967350263,1.1139419314626313,2.821355870958569,2.720773352457763,2.9421271478190003,2.853901875204365,0.434296793255679,0.44852320421827907,0.6702619414483821,1.1211195928753181,0.7903956881698647,0.7591017766386581,True,2.236481714961093
339,318,0.27365460055211843,340,319,557.0,575.0,90.18376618407358,91.01219330881976,0.8606138345185724,0.8723254588125403,0.6479840299711985,0.6251262439609755,0.932998324958124,0.9319286871961102,30.926408790707477,31.00625893379675,23.555220548904984,24.20111861239124,1.3129322532344176,1.2811911478307123,0.23834607799717533,0.21947634301627805,26.63070457981699,27.05758189903005,0.884585978558679,0.9745392268874691,1.065684248890533,1.190240124979292,1.2015646636476767,1.2061738141149518,0.9518265085757562,0.8899560012505598,0.3040095751047277,0.76,0.8915093711017726,0.6931293199789591,False,2.96061106462255
971,929,0.2747514862606401,972,930,569.0,554.0,98.32590180780453,96.91168824543142,0.7395818656777688,0.7412544443155781,0.8626871207964324,0.8654651580572135,0.9252032520325203,0.915702479338843,38.671241606874574,38.203432644757704,19.557516654180027,19.138740070978745,1.9773083817678545,1.9961310150550575,0.4942619931110954,0.49903087900649756,26.916041702938184,26.558891313141824,1.1479371717892548,1.1225637712851357,1.157876509747894,1.130048920797391,1.7755960027534754,1.7238276691906924,0.7350401532948339,0.754443604691566,1.0246045694200352,1.095667870036101,0.8689718883071436,0.877390615888873,True,0.6183752879284832
789,755,0.27987726884828407,790,756,381.0,390.0,76.87005768508881,78.2842712474619,0.8102525859065166,0.7996969597322328,0.8519715657641385,0.865031612795511,0.9596977329974811,0.9629629629629629,30.701891194833554,31.594894205276827,16.075143489388676,15.851706895636264,1.9098984226859377,1.993154075664522,0.4764119451998525,0.49828264045939463,22.025082668269306,22.283703068536735,1.1837077561972935,1.16969031598265,1.3430130427073108,1.3281456030110763,1.4300471508758312,1.6125589605377764,0.7581945765018827,0.7298568842957337,0.9833770778652668,1.0495726495726496,0.8539730261672847,0.8601730630675442,True,1.467956846625416
761,724,0.2818740883981663,762,725,446.0,454.0,77.01219330881976,77.59797974644665,0.9449867913774341,0.9474687346514186,0.46286705174900733,0.49871415934347363,0.9653679653679653,0.9680170575692963,25.376070380624398,25.857794908042077,22.49405206149172,22.412670714561077,1.1281235729007002,1.1537132382551254,0.1135722858545195,0.1332334874544745,23.829914749152643,24.04268606686374,0.674090445228247,1.067210504558856,1.2171858257186965,1.170959243649958,1.2216814364443884,1.2625064415323073,0.9637137031694558,0.8569772916420051,0.7877428998505231,1.3245227606461087,0.7931842675845227,0.6943254587278079,True,1.2907606076552818
1076,1024,0.2942285388700723,1077,1025,952.0,960.0,117.7401153701776,116.9116882454314,0.8629743716238297,0.8826026624873304,0.700935127218903,0.715855978663956,0.9635627530364372,0.9706774519716885,41.30527997044734,41.89288653095264,29.459959662258417,29.251622683750462,1.4020820274022348,1.4321559861437878,0.28677496718733986,0.3017520370161687,34.815571898044055,34.961549778946534,1.2271865723137705,1.1854509255807948,1.2662859874830876,1.2022319473831335,1.3399729105257692,1.2983191684236748,0.7825858025698006,0.8138899453432327,0.4023109243697479,0.42118055555555556,0.7410024563547196,0.7685263185231214,False,3.745408232784453
539,506,0.29555438534067047,540,507,708.0,695.0,99.9827560572969,97.49747468305831,0.890005957266636,0.9187723874775181,0.6575206082515634,0.6506957276250019,0.9725274725274725,0.972027972027972,34.93897689757558,34.27150363393764,26.32430255852457,26.02367470017563,1.3272517598481002,1.316935599172178,0.24656344014609033,0.2406614259432297,30.024216853608277,29.747293718772774,0.9810476712245173,0.9879585655207823,1.4674981832505007,1.4049133164218053,1.5956293864467141,1.5473283647782905,0.7418076174454429,0.7613826232554212,0.8733521657250471,0.9448441247002397,0.7689526983145915,0.77510044174812,True,1.5017271800725822
801,764,0.29647185416720145,802,765,235.0,233.0,58.04163056034262,56.8700576850888,0.8765940473797376,0.9053123553782296,0.7959662613829631,0.7847922509226255,0.9591836734693877,0.9628099173553719,22.297768905049438,21.963251451353518,13.49775344052526,13.61192106956403,1.6519614914659255,1.6135306206309767,0.39465901283654314,0.3802410767953406,17.297725082009,17.22396045987371,0.9147540739725394,0.8970060265362216,1.1238035001704911,1.1928293199554554,1.5042199698808614,1.4112339950049317,0.8467932188010302,0.8568810575792777,1.778723404255319,1.8283261802575108,0.7760758486905567,0.7812917741789911,True,0.1871459890697951
647,614,0.3016276856967942,648,615,739.0,770.0,104.32590180780453,105.7401153701776,0.8532376431530709,0.8654082466493969,0.792700593114006,0.781066693739271,0.9723684210526315,0.9685534591194969,39.438517314332834,39.68583470594296,24.042160394774672,24.781724705956183,1.6403899095068182,1.6014153646216818,0.39038883730963136,0.3755523881611814,30.67448489476694,31.311251163856024,1.306316098978608,1.2693740175834065,1.5122832910225876,1.471838345715075,1.7861824512719744,1.738938432136167,0.6514966622545867,0.6696203179270331,0.699594046008119,0.6965367965367966,0.8667343470949042,0.8605374851464264,True,1.5962733135957548
813,777,0.3041503979625627,814,778,489.0,466.0,82.18376618407356,81.01219330881976,0.9098014907359071,0.8922673469957997,0.7199397863449156,0.7206203709979606,0.9664031620553359,0.9588477366255144,29.994807483128874,29.30597238671273,20.81749208336545,20.318705439020434,1.4408463499355286,1.4423149385508083,0.30596347067489504,0.30667014999874587,24.952237121658943,24.35835848013133,1.0708077473860096,1.0612214679440204,1.0828784868206096,1.0820830820950356,1.10783051935048,1.0941802025166578,0.9198174428287447,0.9266452908022995,0.5964553510565781,0.6473533619456366,0.6989239428646649,0.7902457484745663,True,0.8371860822687396
1110,1063,0.3054217536633213,1111,1064,624.0,643.0,105.01219330881975,105.59797974644665,0.7110743205800555,0.7246188339955469,0.8962279147336691,0.9012024191244655,0.9271916790490342,0.9359534206695779,43.19738879703797,43.99555628419622,19.162097033512417,19.067605052917035,2.2543142705879453,2.3073456872060403,0.5564061262233898,0.5666015692642493,28.18690255978371,28.61281229213077,1.5370180743831308,1.5571032291051536,1.6773998339502105,1.5792384444117804,1.830732025212084,1.6318260682083758,0.5946304945375096,0.6291724961241574,0.4930555555555556,0.4976671850699845,0.9379950440094976,0.9487552264361897,False,2.3184839125111854
