cell_id,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,orientation,centroid_y,centroid_x,roundness,pos_x_norm,pos_y_norm,axis_vec_x,axis_vec_y,x,y
1,109.0,40.72792206135785,0.8677320899937132,0.9646017699115044,17.029776034489405,8.464347256219032,1.5460872168941295,2.9908256880733943,433.74311926605503,0.8257562245178394,0.22346373996190366,0.0015634216874403524,0.02470659566039914,0.9996947454752744,433.74311926605503,2.9908256880733943
2,668.0,113.39696961966999,0.8797616565778129,0.8743455497382199,44.49001059518788,21.15121863933481,-0.38096404044579113,21.99700598802395,455.74101796407183,0.6528049350731976,0.23479702110462228,0.011498696282291663,0.9283066217588709,-0.3718155671816775,455.74101796407183,21.99700598802395
3,230.0,60.04163056034262,0.8098725363013282,0.9274193548387096,22.87813617558841,13.420449525686445,-0.598890122965282,8.07391304347826,483.6347826086957,0.8017385091668238,0.24916784266290348,0.004220550467056069,0.8259617901597565,-0.56372610476728,483.6347826086957,8.07391304347826
4,120.0,40.72792206135786,0.5653363520371703,0.9302325581395349,13.845373551420325,11.420501453257328,-0.6735497352738731,4.975,497.65833333333336,0.9090894214875292,0.25639275287652413,0.0026006272869837947,0.7816123963329191,-0.6237644282088485,497.65833333333336,4.975
5,351.0,70.2842712474619,0.7515951813616282,0.9590163934426229,26.074156239451874,17.19915627176861,1.2853225161627566,8.0997150997151,659.8974358974359,0.8928956109659754,0.33997807104453165,0.004234038212083168,0.2816121176131337,0.95952832955231,659.8974358974359,8.0997150997151
6,668.0,128.66904755831214,0.9102482833112235,0.8116646415552855,50.970205018532184,21.104869523184455,0.20951642515570196,17.19610778443114,696.0703592814372,0.5070352508908976,0.3586143015360315,0.008989078820925844,0.9781316063301934,0.2079869243436124,696.0703592814372,17.19610778443114
7,274.0,64.62741699796952,0.6720797457449393,0.9513888888888888,22.465027457331715,16.634875998808518,0.6980256703386911,7.54014598540146,805.8029197080292,0.8243788283228213,0.4151483357589022,0.003941529527130925,0.7661125938780597,0.6427063820294856,805.8029197080292,7.54014598540146
8,740.0,115.35533905932738,0.7605485142056154,0.896969696969697,40.64361402911977,26.38913076040266,-0.9220001376730883,12.777027027027026,922.7405405405406,0.6988213803409263,0.4753944052243898,0.006679052288043401,0.6042276331247537,-0.7968117515250751,922.7405405405406,12.777027027027026
9,671.0,103.01219330881975,0.8393405747813003,0.9585714285714285,39.74493588757162,21.605582557926162,0.21060480712260693,19.062593144560356,1012.6199701937406,0.7946119936386093,0.5217001392033698,0.009964763797470128,0.9779046578218615,0.20905138174694754,1012.6199701937406,19.062593144560356
10,172.0,51.79898987322333,0.8653729885335709,0.9555555555555556,21.270627667455134,10.659313857624602,1.5553311689655542,3.936046511627907,1059.0290697674418,0.8055559866371493,0.5456100307920875,0.002057525620296867,0.015464541366895578,0.9998804168300885,1059.0290697674418,3.936046511627907
11,196.0,53.38477631085024,0.7040026192162873,0.9468599033816425,18.955102614691757,13.46186412888051,1.292434180110576,5.540816326530612,1107.7704081632653,0.8642334682327326,0.5707214879769528,0.0028964016343599646,0.2747812107609779,0.9615067790778862,1107.7704081632653,5.540816326530612
12,71.0,32.48528137423857,0.8589520706233096,0.922077922077922,13.552817742316588,6.939801552345799,-1.5351192328793641,2.3661971830985915,1405.9014084507041,0.8454636634998889,0.7243180878159218,0.0012369039117086208,0.03566952576913031,-0.9993636399886706,1405.9014084507041,2.3661971830985915
13,1119.0,125.39696961966999,0.6613164004513582,0.9730434782608696,43.61168784831879,32.71343544867189,0.22170741288862672,22.69615728328865,543.7801608579089,0.8942642470677796,0.28015464237913906,0.011864170038310846,0.9755234189440641,0.21989556405640376,543.7801608579089,22.69615728328865
