cell_id,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,orientation,centroid_y,centroid_x,roundness,pos_x_norm,pos_y_norm,axis_vec_x,axis_vec_y,x_norm,y_norm,patch_x,patch_y,patch_id,cluster_id,x,y
2090,642.0,94.18376618407358,0.6867180330416295,0.9742033383915023,33.74736810009639,24.531768125430162,-0.13551453733006452,1643.101246105919,906.0576323987539,0.9094792320098304,0.31602986829394974,0.575114191846664,0.9908319482984265,-0.1351001488938643,0.31602986829394974,0.575114191846664,0,1,"(1, 0)",0,906.0576323987539,1643.101246105919
2091,734.0,99.59797974644665,0.6393178979091968,0.9786666666666667,34.88794591633016,26.826825648271573,-0.01809295126149342,1644.6348773841962,1411.7356948228883,0.9298328075306095,0.4924086832308644,0.5756509896339503,0.9998363270223267,-0.01809196414165284,0.4924086832308644,0.5756509896339503,1,1,"(1, 1)",2,1411.7356948228883,1644.6348773841962
2092,982.0,118.32590180780451,0.6858498756566709,0.9636898920510304,41.538836812969684,30.229599831066906,0.3318000957457715,1648.7026476578412,1961.3523421588595,0.8813769847218222,0.6841131294589674,0.5770747804192654,0.9454575026153164,0.3257454692676617,0.6841131294589674,0.5770747804192654,2,1,"(1, 2)",2,1961.3523421588595,1648.7026476578412
2093,233.0,56.8700576850888,0.7099260913155649,0.966804979253112,20.79262429769863,14.643750118163734,-1.2622068222780822,1635.4420600858368,2399.06008583691,0.9053123553782296,0.8367841248123159,0.5724333426971777,0.3037150712333882,-0.9527629062393739,0.8367841248123159,0.5724333426971777,2,1,"(1, 2)",1,2399.06008583691,1635.4420600858368
2094,703.0,101.9827560572969,0.8040615551297798,0.9683195592286501,38.95434067691363,23.160149707138018,0.7551866741077072,1645.348506401138,546.3997155049786,0.8493989114282489,0.19058239117718126,0.5759007722790123,0.7281436048435667,0.6854246061569542,0.19058239117718126,0.5759007722790123,0,1,"(1, 0)",0,546.3997155049786,1645.348506401138
2095,567.0,92.66904755831213,0.7989713577633065,0.9577702702702703,34.84443462228465,20.95436556567037,1.1322340360980496,1642.663139329806,750.4726631393298,0.8297046500445995,0.2617623519844192,0.5749608468077725,0.42463825542078837,0.9053631050761839,0.2617623519844192,0.5749608468077725,0,1,"(1, 0)",0,750.4726631393298,1642.663139329806
2096,615.0,93.08326112068522,0.4789329240566406,0.9609375,29.99666121702052,26.3326140136392,-0.8955872750211007,1646.5479674796748,1637.9723577235773,0.8919526487107784,0.5713192737089562,0.5763206046481185,0.6250605112446277,-0.7805762981814172,0.5713192737089562,0.5763206046481185,1,1,"(1, 1)",2,1637.9723577235773,1646.5479674796748
2097,983.0,117.15432893255071,0.6754414465715799,0.9761668321747765,41.45233791137695,30.567518705425716,0.6002836430670109,1649.8280773143438,2173.5178026449644,0.9000086851624324,0.7581157316515397,0.5774687004950451,0.8251754247883838,0.5648765514033224,0.7581157316515397,0.5774687004950451,2,1,"(1, 2)",1,2173.5178026449644,1649.8280773143438
2098,1379.0,142.71067811865476,0.7103857883350726,0.9711267605633803,50.634202505004545,35.63698452736263,-1.1474572059190875,1650.6265409717187,647.5148658448151,0.8508660406098465,0.22585101703690794,0.577748176748939,0.41080708852887576,-0.9117222910593052,0.22585101703690794,0.577748176748939,0,1,"(1, 0)",0,647.5148658448151,1650.6265409717187
2099,454.0,83.59797974644667,0.7018262851028779,0.9458333333333333,28.980346367882404,20.644095688863754,-0.9537539927690207,1643.4625550660794,1210.9977973568282,0.8163457805002116,0.42239197675508483,0.5752406563059431,0.5786254420441903,-0.815593402265593,0.42239197675508483,0.5752406563059431,1,1,"(1, 1)",2,1210.9977973568282,1643.4625550660794
2100,727.0,103.15432893255071,0.7580856618677161,0.9680426098535286,37.75636754418254,24.623003448674638,-0.40955259463424887,1650.321870701513,1497.162310866575,0.8585574451581803,0.5222052008603331,0.5776415368223706,0.9172990709720821,-0.3981989633258168,0.5222052008603331,0.5776415368223706,1,1,"(1, 1)",2,1497.162310866575,1650.321870701513
