cell_id,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,orientation,centroid_y,centroid_x,roundness,pos_x_norm,pos_y_norm,axis_vec_x,axis_vec_y,x_norm,y_norm,patch_x,patch_y,patch_id,cluster_id,x,y
341,609.0,103.18376618407356,0.8740825261627096,0.9485981308411215,40.59439593047864,19.719842412178618,1.4615278075891236,375.53858784893265,1888.8817733990147,0.7187939378389149,0.9721470784349021,0.19775597043124415,0.10905121173683653,0.9940361327530944,0.9721470784349021,0.19775597043124415,2,0,"(0, 2)",8,1888.8817733990147,375.53858784893265
342,250.0,60.284271247461895,0.8118217357147363,0.946969696969697,23.374238881590415,13.648343368568472,0.28109751953478346,377.552,91.076,0.8644539083441103,0.046873906330416874,0.19881621906266458,0.9607515538296276,0.27741025902795335,0.046873906330416874,0.19881621906266458,0,0,"(0, 0)",1,91.076,377.552
343,395.0,75.49747468305833,0.47186695312949944,0.9449760765550239,24.04524976598778,21.19996976548674,-1.0937829439337021,380.44303797468353,1242.0759493670887,0.8708474998773712,0.6392567932923771,0.20033861925997026,0.459128005735041,-0.8883701223869273,0.6392567932923771,0.20033861925997026,1,0,"(0, 1)",4,1242.0759493670887,380.44303797468353
344,162.0,48.17766952966369,0.7419257889338168,0.9418604651162791,17.714168980969944,11.877031597173215,1.4843495489813028,376.320987654321,1587.5493827160494,0.8770680726920177,0.8170609278003342,0.19816797664787836,0.08633914792181999,0.9962658036569026,0.8170609278003342,0.19816797664787836,2,0,"(0, 2)",8,1587.5493827160494,376.320987654321
345,326.0,68.2842712474619,0.7058725701241054,0.9504373177842566,24.2969566846083,17.21047815627676,1.08307107336732,379.53067484662574,1820.9478527607362,0.8785896976578149,0.9371836607106208,0.19985817527468444,0.4686175886365228,0.883401129510536,0.9371836607106208,0.19985817527468444,2,0,"(0, 2)",8,1820.9478527607362,379.53067484662574
346,578.0,109.84062043356595,0.9428532067851608,0.9262820512820513,47.93359143807533,15.971874778825917,0.24167405585575702,391.80276816608995,305.7716262975779,0.602021148261295,0.15737088332350896,0.20632057302058449,0.9709386864951396,0.2393283666160219,0.15737088332350896,0.20632057302058449,0,0,"(0, 0)",7,305.7716262975779,391.80276816608995
347,611.0,101.7401153701776,0.8184014075387002,0.8816738816738817,37.52734819936838,21.564976804569234,1.3893358469007802,382.8494271685761,1085.5842880523733,0.741765487325169,0.5587155368257196,0.20160580682916066,0.18046626591213968,0.9835811745187729,0.5587155368257196,0.20160580682916066,1,0,"(0, 1)",4,1085.5842880523733,382.8494271685761
348,642.0,99.25483399593904,0.7761971135800398,0.9469026548672567,36.45343860686523,22.983540093026086,0.14063996415451774,389.45171339563865,521.0046728971963,0.8189201501875043,0.26814445336963266,0.20508252416831946,0.9901264908538377,0.140176788768559,0.26814445336963266,0.20508252416831946,0,0,"(0, 0)",7,521.0046728971963,389.45171339563865
349,437.0,78.42640687119285,0.7053341818986597,0.9625550660792952,28.145607648281242,19.95171615697905,1.0830970827811934,386.44393592677346,954.974828375286,0.8928256625279175,0.49149502232387343,0.2034986497771319,0.4685946117324241,0.88341331768054,0.49149502232387343,0.2034986497771319,1,0,"(0, 1)",4,954.974828375286,386.44393592677346
350,272.0,85.49747468305833,0.9614792297706886,0.7793696275071633,38.88977590848504,10.689927964753672,-0.9459741614401969,385.25367647058823,993.0808823529412,0.4675975139540648,0.5111069904029548,0.20287186754638664,0.5849530463506158,-0.8110671572472493,0.5111069904029548,0.20287186754638664,1,0,"(0, 1)",4,993.0808823529412,385.25367647058823
351,442.0,80.84062043356595,0.7994300074782777,0.9525862068965517,30.65493764591929,18.416237009188816,-1.1527434839701889,386.3438914027149,1166.8122171945702,0.8499098400674027,0.6005209558386877,0.2034459670367114,0.40598175350569815,-0.9138811825507944,0.6005209558386877,0.2034459670367114,1,0,"(0, 1)",4,1166.8122171945702,386.3438914027149
352,496.0,90.25483399593904,0.8345247783090954,0.9340866290018832,34.174829001408405,18.829319599078598,-1.3030483419314502,387.06854838709677,1380.9737903225807,0.7651570727107914,0.7107430727342156,0.20382756629125687,0.26456033550304364,-0.9643691351751761,0.7107430727342156,0.20382756629125687,2,0,"(0, 2)",4,1380.9737903225807,387.06854838709677
353,763.0,102.32590180780453,0.5887714725253799,0.9719745222929936,34.75407249752225,28.091700958547932,-0.48589620966467023,392.7116644823067,335.57142857142856,0.9157211401851821,0.17270788912579957,0.20679919140721784,0.8842567734451797,-0.4670010263546752,0.17270788912579957,0.20679919140721784,0,0,"(0, 0)",7,335.57142857142856,392.7116644823067
